"id"	"hs07"	"name"
16846140	846140	"Gear cutting/gear grinding/gear finishing machines working by removing metal/cermets"
16846150	846150	"Sawing/cutting-off machines working by removing metal/cermets"
16846190	846190	"Machine-tools for planing & other machine-tools working by removing metal/cermets, n.e.s. in 84.61"
168462	8462	"Machine-tools (including presses) for working metal by forging, hammering or die-stamping; machine-tools (including presses) for working metal by bending, folding, straightening, flattening, shearing, punching or notching; presses for working metal or met"
16846210	846210	"Forging/die-stamping machines (incl. presses) & hammers for working metal"
16846221	846221	"Bending, folding, straightening/flattening machines (incl. presses) , numerically controlled."
16846229	846229	"Bending, folding, straightening/flattening machines (incl. presses) ,other than numerically controlled."
16846231	846231	"Shearing machines for working metal, incl. presses, other than combined punching & shearing machines, numerically controlled"
16846239	846239	"Shearing machines for working metal, incl. presses, other than combined punching & shearing machines, other than numerically controlled"
16846241	846241	"Punching/notching machines for working metal (incl. presses), incl. combined punching & shearing machines, numerically controlled"
16846249	846249	"Punching/notching machines for working metal (incl. presses), incl. combined punching & shearing machines, other than numerically controlled"
16846291	846291	"Hydraulic presses for working metal"
16846299	846299	"Machine-tools for working metal, n.e.s. in 84.62; presses for working metal/metal carbides, n.e.s. in 84.62"
168463	8463	"Other machine-tools for working metal or cermets, without removing material."
16846310	846310	"Draw-benches for bars/tubes/profiles/wire/the like"
16846320	846320	"Thread rolling machines for working metal/cermets, without removing material"
16846330	846330	"Machines for working wire"
16846390	846390	"Machine-tools for working metal/cermets, without removing material, n.e.s."
168464	8464	"Machine-tools for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass."
16846410	846410	"Sawing machines"
16846420	846420	"Grinding/polishing machines."
16846490	846490	"Other Machine-tools for working stone, ceramics, concrete, asbestos-cement/like mineral materials/for cold working glass excl. sawing machines/grinding/polishing machines."
168465	8465	"Machine-tools (including machines for nailing, stapling, glueing or otherwise assembling) for working wood, cork, bone, hard rubber, hard plastics or similar hard materials."
16846510	846510	"Machines which can carry out differenttypes of machining operations without tool change between such operations for working wood/cork/bone/hard rubber/hard plastics/similarhard materials"
16846591	846591	"Sawing machines for working wood/cork/bone/hard rubber/hard plastics/similar hard materials"
16846592	846592	"Planing/milling/moulding (by cutting) machines for working wood/cork/bone/hard rubber/hard plastics/similar hard materials"
16846593	846593	"Grinding/sanding/polishing machines for working wood/cork/bone/hard rubber/hard plastics/similar hard materials"
16846594	846594	"Bending/assembling machines for working wood/cork/bone/hard rubber/hard plastics/similar hard materials"
16846595	846595	"Drilling/morticing machines for working wood/cork/bone/hard rubber/hard plastics/similar hard materials"
16846596	846596	"Splitting/slicing/paring machines for working wood/cork/bone/hard rubber/hard plastics/similar hard materials"
16846599	846599	"Machine-tools (incl. machines for nailing, stapling, glueing/othw. assembling) for working wood, cork, bone, hard rubber, hard plastics/similar hard materials; other n.e.s. in 84.65"
168466	8466	"Parts and accessories suitable for use solely or principally with the machines of headings 84.56 to 84.65, including work or tool holders, self-opening dieheads, dividing heads and other special attachments for machine-tools; tool holders for any type of "
16846610	846610	"Tool holders & self-opening dieheads"
16846620	846620	"Work holders"
16846630	846630	"Dividing heads & other special attachments for machine-tools"
16846691	846691	"Parts & accessories for machines of heading 84.64"
16846692	846692	"Parts & accessories for machines of heading 84.65"
16846693	846693	"Parts & accessories for machines of heading 84.56 to 84.61"
16846694	846694	"Parts & accessories for machines of heading 84.62 to 84.63"
168467	8467	"Tools for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric motor."
16846711	846711	"Tools for working in the hand, pneumatic, rotary type (incl. combined rotary-percussion)"
16846719	846719	"Tools for working in the hand, pneumatic, other than rotary type"
16846721	846721	"Drills of all kinds, for working in the hand, with self-contained electric motor"
16846722	846722	"Saws for working in the hand, with self-contained electric motor"
16846729	846729	"Tools for working in the hand, with self-contained electric motor (excl. drills & saws)"
16846781	846781	"Chain saws for working in the hand"
16846789	846789	"Tools for working in the hand, hydraulic/with self-contained non-electric motor, n.e.s. in 84.67"
16846791	846791	"Parts of chain saws"
16846792	846792	"Parts of pneumatic tools"
16846799	846799	"Parts of tools for working in the hand (excl. of chain saws, of pneumatic tools)"
168468	8468	"Machinery and apparatus for soldering, brazing or welding, whether or not capable of cutting, other than those of heading 85.15; gas-operated surface tempering machines and appliances."
16846810	846810	"Hand-held blow pipes"
16846820	846820	"Gas-operated machinery & apparatus for soldering/brazing/welding, other than hand-held blow pipes, whether/not capable of cutting (excl. of 85.15)"
16846880	846880	"Machinery & apparatus for soldering/brazing/welding, whether/not capable of cutting (excl. of 8468.10, 8468.20 & 85.15); gas-operated surface tempering machines & appliances"
16846890	846890	"Parts of the machinery & apparatus of 84.68"
168469	8469	"Typewriters other than printers of heading 84.43; word-processing machines."
16846900	846900	"Typewriters other than printers of heading 84.43; word-processing machines."
168470	8470	"Calculating machines and pocket-size data recording, reproducing and displaying machines with calculating functions; accounting machines, postage-franking machines, ticket-issuing machines and similar machines, incorporating a calculating device; cash reg"
16847010	847010	"Electronic calculators capable of operation without an external source of electric power & pocket-size data recording, repr. & displaying machines with calculating functions"
16847021	847021	"Digital auto. data processing machines other than those of 8470.10, incorporating a printing device"
16847029	847029	"Digital auto. data processing machines other than those of 8470.10, not incorporating a printing device"
16847030	847030	"Calculating machines (excl. of 8470.10-8470.29)"
16847050	847050	"Cash registers"
16847090	847090	"Other electronic calculating machines, n.e.s. in 84.70"
168471	8471	"Automatic data processing machines and units thereof; magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included."
16847130	847130	"-  Portable automatic data processing machines, weighing not more than 10 kg, consisting of a least a central processing unit, a keyboard & a display"
16847141	847141	"Other automatic data processing machines :  Comprising in the same housing at least a central processing unit & an input & output unit, whether/not combined"
16847149	847149	"Other automatic data processing machines , presented in the form of systems."
16847150	847150	"Processing units other than those of sub-heading 8471.41/8471.49, whether/not containing in the same housing one/two of the following types of unit : storage units, input units, output units"
16847160	847160	"Input/output units, whether/not containing storage units in the same housing"
16847170	847170	"Storage units"
16847180	847180	"Other units of automatic data processing machines, exclud. 8471.50, 8471.60, 8471.70."
16847190	847190	"Magnetic/optical readers, machines for transcribing data onto data media in coded form & machines for processing such data, n.e.s."
168472	8472	"Other office machines (for example, hectograph or stencil duplicating machines, addressing machines, automatic banknote dispensers, coin-sorting machines, coin-counting or wrapping machines, pencil-sharpening machines, perforating or stapling machines)."
16847210	847210	"Duplicating machines"
16847230	847230	"Machines for sorting/folding mail/for inserting mail in envelopes/bands, machines for opening/closing/sealing mail & machines for affixing/cancelling postage stamps"
16847290	847290	"Other office machines (eg. hectograph/stencil duplicating machines, addressing machines, automatic banknote dispensers, coin-sorting machines, coin-counting/wrapping machines, pencil-sharpening machines, perforating/stapling machines), exclud. 8472.10 & 8"
168473	8473	"Parts and accessories (other than covers, carrying cases and the like) suitable for use solely or principally with machines of headings 84.69 to 84.72."
16847310	847310	"Parts & accessories (excl. covers, carrying cases & the like) suit. for use solely/principally with the machines of 84.69"
16847321	847321	"Parts & accessories (excl. covers, carrying cases & the like) suit. for use solely/principally with the electronic calculating machines of 8470.10/8470.21/8470.29"
16847329	847329	"Parts & accessories (excl. covers, carrying cases & the like) suit. for use solely/principally with the machines of 84.70 other than for those headings incl. in 8473.21"
